symbol,priceChange,priceChangePercent,lastPrice,volume,quoteVolume
USTCFDUSD,0.0,0.0,0.0,0.0,0.0
USTCTRY,0.0029,0.679,0.4297,22424196.0,9581139.5973
DYDXTRY,0.22,1.053,21.11,44829.75,937986.2434
VANRYUSDT,0.0001,0.426,0.0236,85426474.0,2000344.3409
VANRYBTC,-1e-08,-3.448,2.8e-07,694777.0,0.19265357
BTCAEUR,0.0,0.0,0.0,0.0,0.0
AEURUSDT,0.0148,1.465,1.0251,41783.1,42856.79428
ETHAEUR,0.0,0.0,0.0,0.0,0.0
EURAEUR,0.0,0.0,0.0,0.0,0.0
AUCTIONFDUSD,-0.98,-8.099,11.12,783.19,9008.0072
IOTAFDUSD,0.0,0.0,0.0,0.0,0.0
LUNCTRY,1.5e-05,0.684,0.002208,14829554019.0,32422741.578168
SUPERTRY,-0.51,-2.502,19.87,573370.8,11389249.281
JTOUSDT,-0.01,-0.616,1.614,2531810.7,4075463.9097
JTOFDUSD,0.003,0.186,1.616,23371.7,37702.2421
JTOTRY,-0.1,-0.162,61.8,51214.9,3137740.05
1000SATSUSDT,-2.4e-06,-6.283,3.58e-05,201376327786.0,7296860.3585877
1000SATSFDUSD,-2.4e-06,-6.283,3.58e-05,1953885986.0,69398.8008662
1000SATSTRY,-9.3e-05,-6.387,0.001363,100457711970.0,137684624.682293
SHIBFDUSD,4e-08,0.338,1.189e-05,45131216816.0,528644.6527163
SANDFDUSD,-0.0047,-1.873,0.2463,482750.0,119172.665
MEMEETH,0.0,0.0,0.0,0.0,0.0
IOTATRY,0.016,0.265,6.062,286186.6,1715371.2007
INJFDUSD,0.13,1.684,7.85,5201.76,40174.1523
FIDATRY,-0.045,-1.701,2.601,3651013.5,9491301.3461
BONKUSDT,-1e-08,-0.083,1.203e-05,1687188642464.0,19945131.2357445
BONKFDUSD,0.0,0.0,1.205e-05,16888742523.0,199800.36816151
BONKTRY,5e-07,0.109,0.0004597,217381218553.0,98046510.6269499
ACEFDUSD,0.0,0.0,0.0,0.0,0.0
ACEUSDT,-0.007,-1.538,0.448,1987133.5,882489.4501
ACEBNB,0.0,0.0,0.0,0.0,0.0
ACEBTC,0.0,0.0,0.0,0.0,0.0
ACETRY,-0.1,-0.578,17.19,116457.2,1976381.661
BLZFDUSD,0.0,0.0,0.0,0.0,0.0
RARETRY,0.157,7.399,2.279,132416559.0,322766812.599
VANRYTRY,0.001,0.111,0.9,7046623.0,6276906.729
NFPBTC,-1e-08,-1.493,6.6e-07,1265235.0,0.84027164
NFPUSDT,-0.0004,-0.705,0.0563,10620632.0,590798.2333
NFPBNB,0.0,0.0,0.0,0.0,0.0
NFPFDUSD,0.0,0.0,0.0569,206628.0,11513.8364
NFPTUSD,0.0,0.0,0.0,0.0,0.0
NFPTRY,-0.01,-0.461,2.16,1878766.0,3983153.37
ARBUSDC,-0.0022,-0.774,0.2821,3660696.4,1020556.09569
AVAXUSDC,-0.4,-2.062,19.0,386236.97,7308226.4901
DOTUSDC,-0.002,-0.056,3.591,888833.63,3145753.21477
INJUSDC,0.03,0.386,7.8,230088.23,1770911.5259
MATICUSDC,0.0,0.0,0.0,0.0,0.0
OPUSDC,-0.004,-0.62,0.641,1223891.63,776711.51857
ORDIUSDC,-0.16,-2.581,6.04,31290.68,189249.5334
AIBTC,-1e-08,-0.694,1.43e-06,208511.8,0.29812701
AIUSDT,-0.0008,-0.66,0.1204,12727519.9,1529996.43365
AIBNB,-1.3e-06,-0.629,0.0002055,169799.1,35.12680566
AIFDUSD,0.0012,0.997,0.1216,30247.7,3666.94447
AITUSD,0.0,0.0,0.0,0.0,0.0
AITRY,-0.01,-0.217,4.6,990483.5,4542535.766
ICPFDUSD,-0.121,-2.511,4.698,11246.07,53451.49381
LDOFDUSD,-0.001,-0.145,0.689,341105.49,231728.24478
MOVRTRY,0.1,0.054,186.7,2650.394,492867.4504
XAIBTC,0.0,0.0,0.0,0.0,0.0
XAIUSDT,-0.0009,-2.133,0.0413,46138561.9,1907708.54768
XAIBNB,0.0,0.0,0.0,0.0,0.0
XAIFDUSD,-0.0004,-0.952,0.0416,70286.6,2906.04284
XAITUSD,0.0,0.0,0.0,0.0,0.0
XAITRY,-0.03,-1.863,1.58,6172357.8,9723528.633
SKLTRY,0.002,0.27,0.744,1839885.0,1354529.067
STXFDUSD,-0.008,-1.356,0.582,361052.5,209729.7885
TIAFDUSD,-0.155,-6.247,2.326,271576.25,634081.67977
MANTABTC,-4e-08,-1.905,2.06e-06,215291.5,0.44273195
MANTAUSDT,-0.002,-1.136,0.174,10806198.1,1863464.7605
MANTABNB,0.0,0.0,0.0,0.0,0.0
MANTAFDUSD,-0.002,-1.136,0.174,152493.4,26360.9089
MANTATRY,-0.06,-0.893,6.66,476853.2,3138192.542
ENSFDUSD,-0.04,-0.287,13.92,833.17,11491.6181
ETCFDUSD,0.02,0.133,15.06,38842.29,578502.9142
SUIUSDC,-0.0226,-1.062,2.1045,28406448.7,59331972.08205
TIAUSDC,-0.158,-6.379,2.319,1060801.79,2456374.60778
CHZFDUSD,0.0,0.0,0.0,0.0,0.0
MANTAUSDC,-0.003,-1.695,0.174,1612791.1,278156.4531
ALTBTC,0.0,0.0,3e-07,649797.0,0.19547624
ALTUSDT,-0.00055,-2.131,0.02526,68208493.0,1725416.6627
ALTBNB,-1.1e-06,-2.483,4.32e-05,7905456.0,344.6951314
ALTFDUSD,-0.00025,-0.969,0.02554,369262.0,9366.54392
ALTTRY,-0.02,-2.037,0.962,6491882.0,6280497.702
APTFDUSD,0.002,0.043,4.683,128095.3,594630.16488
BLURUSDC,0.0012,1.27,0.0957,1450599.4,137659.36139
JUPUSDT,0.0071,1.952,0.3708,27249223.3,9790083.2741
JUPFDUSD,0.0077,2.116,0.3716,1284285.6,462977.45953
JUPTRY,0.26,1.873,14.14,827981.7,11346636.099
ALTUSDC,-0.00059,-2.284,0.02524,14537407.0,367687.55294
MAGICFDUSD,0.0,0.0,0.0,0.0,0.0
SEIUSDC,-0.0009,-0.522,0.1714,40020628.9,6779795.31408
PYTHBTC,1e-08,0.671,1.5e-06,409536.2,0.60932037
PYTHUSDT,0.0,0.0,0.1264,16985878.9,2117023.25505
PYTHFDUSD,0.0021,1.68,0.1271,457755.8,57115.03783
PYTHTRY,0.04,0.833,4.84,316790.3,1512352.072
RONINBTC,1.8e-07,3.226,5.76e-06,249857.85,1.4149694
RONINUSDT,0.018,3.846,0.486,6958028.96,3301456.37732
RONINFDUSD,0.02,4.274,0.488,24205.5,11526.75289
RONINTRY,0.7,3.926,18.53,165923.68,3017254.5133
DYMBTC,0.0,0.0,0.0,0.0,0.0
DYMUSDT,-0.008,-2.963,0.262,6376162.7,1668839.4042
DYMFDUSD,0.0,0.0,0.0,0.0,0.0
DYMTRY,-0.33,-3.198,9.99,2160769.2,21564181.122
JUPUSDC,0.0067,1.841,0.3706,4588494.3,1647020.35396
PENDLEFDUSD,0.143,4.709,3.18,51158.7,160316.137
PIXELBTC,0.0,0.0,0.0,0.0,0.0
PIXELBNB,0.0,0.0,0.0,0.0,0.0
PIXELUSDT,-0.00015,-0.616,0.02421,64627796.4,1556361.460295
PIXELFDUSD,0.0,0.0,0.0,0.0,0.0
PIXELTRY,-0.006,-0.645,0.924,10788019.7,9902638.6081
STRKBTC,-3e-08,-2.041,1.44e-06,415951.43,0.60509542
STRKUSDT,-0.0019,-1.542,0.1213,74268651.75,9134130.589911
STRKFDUSD,-0.0001,-0.082,0.1219,953313.88,115840.870699
STRKTRY,-0.06,-1.274,4.65,2411169.68,11397612.376
FILUSDC,-0.014,-0.576,2.417,509702.75,1226431.86255
HBARTRY,-0.02,-0.329,6.061,4172820.0,25062746.356
PENDLETRY,4.5,3.879,120.5,105460.1,12634217.67
WLDUSDC,-0.023,-3.186,0.699,2226616.1,1562779.0908
CKBTRY,0.0013,0.79,0.1658,6760735.0,1099603.2475
COTITRY,-0.12,-4.607,2.485,15951495.0,39997610.46
LDOTRY,0.23,0.885,26.23,320643.58,8307590.0919
UNIUSDC,-0.039,-0.741,5.221,105165.84,542498.74508
PORTALBTC,-1e-08,-1.176,8.4e-07,416032.3,0.34456503
PORTALUSDT,-0.0013,-1.813,0.0704,20544987.1,1436451.36114
PORTALBNB,-4e-07,-0.329,0.000121,78089.9,9.37301028
PORTALFDUSD,0.0006,0.849,0.0713,390889.1,27416.02412
PORTALTRY,-0.014,-0.515,2.702,2240555.5,5949386.0995
PDABTC,0.0,0.0,0.0,0.0,0.0
PDAUSDT,0.0002,2.121,0.00963,64995022.6,624712.998414
AXLBTC,-5e-08,-1.412,3.49e-06,95957.55,0.33537722
AXLUSDT,-0.0052,-1.742,0.2933,3092135.62,906948.964647
AXLFDUSD,0.0,0.0,0.0,0.0,0.0
AXLTRY,-0.15,-1.323,11.19,127151.78,1424637.2132
PEPEFDUSD,2.4e-07,3.424,7.25e-06,286716091497.0,2044967.16131242
PIXELUSDC,-0.00016,-0.656,0.02424,1909996.6,46101.404573
STRKUSDC,-0.0022,-1.781,0.1213,2732897.96,334093.408098
UNIFDUSD,-0.017,-0.326,5.204,10308.64,53316.62425
OMTRY,-3.38,-10.768,28.01,51159289.0,1545084058.1
THETATRY,-0.82,-3.211,24.72,81026.8,2035398.38
WIFBTC,-2e-07,-4.255,4.5e-06,4742216.79,21.33016648
WIFUSDT,-0.015,-3.797,0.38,101043685.44,37956516.4126
WIFFDUSD,-0.014,-3.544,0.381,2825926.74,1067039.66034
WIFTRY,-0.53,-3.522,14.52,7273657.64,104146733.7266
AGIXFDUSD,0.0,0.0,0.0,0.0,0.0
PEPEUSDC,2.6e-07,3.72,7.25e-06,2071755941834.0,14752569.65313855
SHIBUSDC,5e-08,0.423,1.187e-05,202797067226.0,2371825.17228049
THETAFDUSD,-0.021,-3.139,0.648,33543.9,22301.3566
ARTRY,-1.5,-0.774,192.4,13528.76,2595415.086
METISBTC,0.0,0.0,0.0,0.0,0.0
METISUSDT,-0.48,-3.601,12.85,126948.426,1633791.43466
METISFDUSD,0.0,0.0,0.0,0.0,0.0
METISTRY,-17.0,-3.34,492.0,6401.785,3148940.581
BNBJPY,-307.0,-0.367,83307.0,678.7111,56363043.9663
BTCJPY,-53936.0,-0.447,12020753.0,93.557927,1122113671.464271
ETHJPY,-5770.0,-2.494,225575.0,1778.70328,402287996.77366
FLOKIFDUSD,5e-07,0.927,5.443e-05,1686291292.0,90637.68370099
GRTFDUSD,0.0001,0.128,0.078,163269.0,12597.7002
NEARUSDC,-0.071,-3.455,1.984,1684503.5,3360503.2399
SNXTRY,0.03,0.124,24.28,117544.8,2833575.398
AEVOBTC,0.0,0.0,1.03e-06,510180.76,0.52530908
AEVOUSDT,-0.0008,-0.915,0.0866,27332582.89,2358180.264107
AEVOBNB,0.0,0.0,0.0,0.0,0.0
AEVOFDUSD,-0.001,-1.138,0.0869,427905.77,36836.136577
AEVOTRY,-0.01,-0.3,3.32,2889576.67,9526098.6173
FETUSDC,0.005,1.085,0.466,7461506.9,3414381.7354
IMXTRY,0.0,0.0,0.0,0.0,0.0
EURUSDC,0.0109,0.966,1.1387,20962291.0,23796719.38424
BOMETRY,0.0001,0.24,0.0417,874037130.0,35972020.9745
BOMEBTC,0.0,0.0,0.0,0.0,0.0
BOMEUSDT,1e-06,0.092,0.001092,7131179523.0,7715495.020295
BOMEFDUSD,7e-06,0.641,0.001099,261564435.0,283177.01111
ETHFIBTC,0.0,0.0,0.0,0.0,0.0
ETHFIUSDT,-0.008,-1.818,0.432,12177839.4,5257833.7733
ETHFIBNB,0.0,0.0,0.0,0.0,0.0
ETHFIFDUSD,0.0,0.0,0.435,44197.2,19075.0129
ETHFITRY,-0.31,-1.847,16.47,1707266.8,28035211.333
AAVETRY,-10.0,-0.194,5150.0,1997.272,10263018.091
ARKMFDUSD,0.002,0.435,0.462,245878.0,111980.7229
CRVTRY,2.03,8.998,24.59,3388450.4,81824066.549
FETBRL,0.0,0.0,0.0,0.0,0.0
RAYFDUSD,0.254,12.141,2.346,513407.2,1158230.6268
RNDREUR,0.0,0.0,0.0,0.0,0.0
BONKUSDC,-1e-08,-0.083,1.204e-05,398603960878.0,4712399.9422536
FLOKIUSDC,4.3e-07,0.799,5.425e-05,8466302420.0,453877.40581115
MKRTRY,-763.0,-1.461,51452.0,81.9539,4192192.434
RAYTRY,10.28,12.965,89.57,1264994.1,111827020.582
RNDRBRL,0.0,0.0,0.0,0.0,0.0
ENABTC,-1e-07,-3.003,3.23e-06,1458887.43,4.72243402
ENAUSDT,-0.0072,-2.57,0.273,135532442.73,36887342.29982
ENABNB,-7.8e-06,-1.626,0.0004719,70395.52,32.85570968
ENAFDUSD,-0.0074,-2.633,0.2736,2569566.53,702065.200382
ENATRY,-0.27,-2.527,10.415,6584202.09,68445320.40232
LQTYFDUSD,0.0,0.0,0.0,0.0,0.0
MASKTRY,-0.77,-1.94,38.93,143745.1,5539552.991
PENDLEUSDC,0.105,3.438,3.159,797226.7,2508307.0995
RDNTTRY,0.001,0.145,0.692,2155377.0,1482396.904
WBTC,-2e-08,-2.439,8e-07,889646.5,0.7133801
WUSDT,-0.0021,-3.017,0.0675,81819076.3,5503666.23273
WFDUSD,-0.0016,-2.299,0.068,1024102.2,69187.15778
WTRY,-0.079,-2.979,2.573,3818894.4,9803961.247
BOMEUSDC,1e-06,0.092,0.001092,548965175.0,593001.301735
JTOUSDC,-0.011,-0.678,1.612,333558.0,536571.807
WIFUSDC,-0.014,-3.544,0.381,11919484.01,4476629.58257
TNSRBTC,-2e-08,-1.379,1.43e-06,203607.2,0.29014792
TNSRUSDT,-0.0015,-1.227,0.1207,8021520.6,963571.26681
TNSRFDUSD,-0.0012,-0.981,0.1211,680605.0,81810.98092
TNSRTRY,-0.03,-0.645,4.62,1685409.7,7714430.12
SAGABTC,-1.2e-07,-4.979,2.29e-06,417731.9,0.96160345
SAGAUSDT,-0.0092,-4.536,0.1936,19450825.1,3749957.96852
SAGABNB,-1.9e-05,-5.46,0.000329,318308.4,105.8344567
SAGAFDUSD,-0.0111,-5.495,0.1909,59174.0,11494.24496
SAGATRY,-0.35,-4.522,7.39,2564179.1,18914348.955
USDTMXN,-0.12,-0.595,20.06,673620.0,13545242.57
CKBUSDC,-5.6e-05,-1.277,0.00433,74321070.0,318349.00624
ENAUSDC,-0.0071,-2.534,0.2731,24323341.41,6605367.3644
ETHFIUSDC,-0.008,-1.818,0.432,1266713.9,545254.3725
YGGUSDC,-0.0011,-0.706,0.1548,443111.9,68255.22397
USDTCZK,0.0,0.0,0.0,0.0,0.0
TAOBTC,-1e-05,-0.364,0.002734,1076.9774,2.95352832
TAOUSDT,-0.7,-0.302,230.9,92138.9526,21262744.60767
TAOFDUSD,-0.9,-0.388,231.2,1836.8051,425259.77683
TAOTRY,-13.0,-0.147,8815.0,556.1924,4897670.1866
CFXUSDC,-0.0026,-3.829,0.0653,6776126.0,445207.8836
RNDRUSDC,0.0,0.0,0.0,0.0,0.0
RUNEUSDC,0.016,1.429,1.136,5617656.1,6267954.7199
SAGAUSDC,-0.0093,-4.586,0.1935,2211938.4,429039.14212
POLYXTRY,-0.03,-0.585,5.1,166262.2,866677.027
OMNIBTC,-2e-07,-0.93,2.13e-05,23007.12,0.48418772
OMNIUSDT,0.0,0.0,1.8,716920.42,1263730.8422
OMNIBNB,0.0,0.0,0.0,0.0,0.0
OMNIFDUSD,-0.01,-0.552,1.8,19120.86,33868.6385
OMNITRY,-0.4,-0.581,68.5,72168.56,4866550.954
APTUSDC,-0.012,-0.256,4.674,815552.05,3776839.88149
GALAUSDC,-4e-05,-0.281,0.01419,123495440.0,1732580.16691
OMNIBRL,0.0,0.0,0.0,0.0,0.0
STXUSDC,-0.009,-1.528,0.58,645496.5,374126.3702
ICPUSDC,-0.118,-2.452,4.694,162957.71,769093.33548
OMNIUSDC,-0.01,-0.556,1.79,26107.25,45939.3781
PEPEBRL,1.24e-06,3.002,4.255e-05,39048952849.0,1640191.66129834
YGGTRY,-0.11,-1.83,5.9,68788.8,401779.694
ADAJPY,-1.26,-1.413,87.92,587758.7,51188949.946
SHIBJPY,6e-06,0.355,0.001697,8892214974.0,14876165.565984
SOLJPY,540.0,2.932,18957.0,3036.958,55040703.983
XRPJPY,-5.11,-1.676,299.72,76283693.0,22735812320.24
REZBTC,0.0,0.0,0.0,0.0,0.0
REZUSDT,-0.00076,-5.63,0.01274,311561645.4,3972637.278313
REZBNB,0.0,0.0,0.0,0.0,0.0
REZFDUSD,0.0,0.0,0.0,0.0,0.0
REZTRY,-0.029,-5.631,0.486,99074070.7,48067758.3158
EGLDTRY,-6.3,-1.201,518.1,3964.71,2047675.588
PHBTRY,-0.67,-4.08,15.75,299033.2,4791347.714
RSRTRY,-0.005,-1.844,0.2662,30658229.0,8098640.3099
BBBTC,1e-08,0.877,1.15e-06,426608.8,0.48691618
BBUSDT,0.0002,0.207,0.0967,12306182.5,1182260.75374
BBBNB,-1e-07,-0.06,0.0001652,648850.6,107.26159097
BBFDUSD,0.002,2.09,0.0977,378211.6,36393.61118
BBTRY,0.009,0.245,3.687,2136808.0,7823687.566
FRONTUSDC,0.0,0.0,0.0,0.0,0.0
PEOPLETRY,0.0,0.0,0.403,23109450.0,9132977.157
TRBUSDC,-0.36,-1.552,22.83,11397.19,259036.20649
NOTUSDT,-4.1e-05,-2.402,0.001666,3196606301.0,5334103.116866
NOTBNB,0.0,0.0,0.0,0.0,0.0
NOTFDUSD,-4.3e-05,-2.512,0.001669,203588917.0,340308.811929
NOTTRY,-0.0011,-1.692,0.0639,102514535.0,6518127.3984
ARKMUSDC,0.001,0.218,0.46,330215.3,150213.0269
ARUSDC,-0.09,-1.765,5.01,101161.71,506981.5985
BBUSDC,0.0006,0.624,0.0967,732187.7,70568.4903
CRVUSDC,0.0525,8.864,0.6448,18008254.1,11207999.12297
PEOPLEUSDC,1e-05,0.095,0.01051,7534643.6,77646.081258
ARFDUSD,-0.05,-0.982,5.04,1993.07,10065.1965
ENAEUR,0.0,0.0,0.0,0.0,0.0
PEPEEUR,1.5e-07,2.419,6.35e-06,153674221245.0,970568.52208176
REZUSDC,-0.00072,-5.337,0.01277,38687755.4,496055.593727
TRBFDUSD,0.0,0.0,0.0,0.0,0.0
USDCTRY,0.06,0.157,38.16,7323316.0,279363851.41
BTCMXN,1796.0,0.106,1694566.0,0.371152,625633.58025
XRPMXN,-1.462,-3.411,41.404,2880.2,121004.9923
ENSUSDC,-0.24,-1.705,13.84,11174.06,153468.6673
LDOUSDC,0.0,0.0,0.689,1096360.37,744493.59612
NOTUSDC,-4.2e-05,-2.459,0.001666,174266377.0,290919.342148
NEARBRL,-0.35,-2.893,11.75,54915.7,641990.148
HIGHTRY,-0.37,-2.639,13.65,431976.99,5860265.7635
PEOPLEFDUSD,-3e-05,-0.283,0.01056,13302622.4,136850.255882
TNSRUSDC,-0.0003,-0.246,0.1218,268459.0,32155.89411
USDTCOP,-47.0,-1.092,4256.0,296869.0,1272609429.0
IOBTC,-1.6e-07,-2.292,6.82e-06,200419.39,1.35633572
IOUSDT,-0.011,-1.877,0.575,12596406.2,7138861.44638
IOBNB,-1.6e-05,-1.59,0.00099,34968.02,34.2029647
IOFDUSD,-0.01,-1.704,0.577,106893.06,60946.34463
IOTRY,-0.38,-1.702,21.95,518546.5,11195281.5852
NOTBRL,0.0,0.0,0.0,0.0,0.0
TRUTRY,-0.007,-0.609,1.142,7044041.0,8045776.171
WIFEUR,-0.017,-4.843,0.334,159699.12,52828.29627
ZKBTC,1e-08,1.786,5.7e-07,867281.5,0.49655751
ZKUSDT,0.0011,2.355,0.0478,229411305.1,10951458.99338
ZKFDUSD,0.0011,2.35,0.0479,7535535.1,360732.85444
ZKTRY,0.043,2.417,1.822,27772597.4,51104377.4903
LISTAUSDT,-0.0204,-9.362,0.1975,29286410.0,5923625.11736
LISTABNB,-3.1e-05,-8.392,0.0003384,302099.0,106.98316964
LISTAFDUSD,-0.0197,-9.074,0.1974,107669.3,21748.21478
LISTATRY,-0.76,-9.157,7.54,3606812.5,27767313.588
ZROBTC,-8e-07,-2.753,2.826e-05,65637.0,1.87187313
ZROUSDT,-0.058,-2.372,2.387,4986243.43,11989603.52438
ZROFDUSD,-0.04,-1.636,2.405,23651.7,57370.25894
ZROTRY,-2.1,-2.253,91.1,302024.91,27792083.171
LISTABRL,0.0,0.0,0.0,0.0,0.0
BAKETRY,-0.03,-0.685,4.35,696564.0,3022585.7
WIFBRL,-0.14,-6.009,2.19,127594.0,282772.563
ZKUSDC,0.001,2.137,0.0478,26701078.4,1275198.92223
ZROUSDC,-0.06,-2.453,2.386,517264.17,1241870.1606
IOUSDC,-0.01,-1.706,0.576,938155.12,530949.1357
1000SATSUSDC,-2.3e-06,-6.037,3.58e-05,6355417257.0,224249.8438464
BNXTRY,0.0,0.0,0.0,0.0,0.0
ETHARS,-101273.0,-5.064,1898727.0,8.32411,16163638.4034
GUSDT,-0.00011,-0.839,0.013,83558290.0,1091821.74057
GTRY,0.002,0.402,0.499,1871550.0,929404.636
BANANABTC,-3.9e-06,-2.107,0.0001812,2327.459,0.42406039
BANANAUSDT,-0.32,-2.049,15.3,186458.521,2847422.11697
BANANABNB,-0.00049,-1.837,0.02618,176.358,4.63430238
BANANAFDUSD,-0.14,-0.898,15.45,831.938,12717.89144
BANANATRY,-11.0,-1.849,584.0,19279.506,11267977.126
RENDERBTC,-7.9e-07,-1.764,4.399e-05,93082.05,4.08208239
RENDERUSDT,-0.047,-1.249,3.717,6273616.27,23092763.40447
RENDERFDUSD,-0.049,-1.299,3.723,133461.92,493095.65035
RENDERUSDC,-0.047,-1.249,3.717,1389581.9,5120298.47311
RENDERTRY,-1.6,-1.116,141.8,219397.09,30828971.841
RENDEREUR,-0.058,-1.745,3.266,19629.96,63630.62449
RENDERBRL,-0.31,-1.397,21.88,30465.73,663484.6669
TONBTC,-8.2e-07,-2.336,3.428e-05,82525.98,2.83153911
TONUSDT,-0.048,-1.629,2.899,8600234.53,24714589.3633
TONFDUSD,-0.05,-1.692,2.905,107304.54,309295.15184
TONTRY,-1.7,-1.512,110.7,45104.66,4940121.906
BONKBRL,-1.05e-06,-1.473,7.024e-05,761213093.0,53527.46849359
NOTEUR,0.0,0.0,0.0,0.0,0.0
DOGEJPY,-0.02,-0.09,22.32,850389.0,18739332.12
MATICJPY,0.0,0.0,0.0,0.0,0.0
NEARJPY,-9.1,-3.102,284.3,9785.2,2802616.86
TONUSDC,-0.051,-1.729,2.898,574688.52,1653888.28972
AAVEFDUSD,0.46,0.34,135.88,2596.246,348715.56367
DOGSUSDT,-6.1e-06,-5.495,0.0001049,40314390710.0,4357306.2713283
DOGSBNB,0.0,0.0,0.0,0.0,0.0
DOGSFDUSD,-6e-06,-5.396,0.0001052,2177927691.0,233677.276177
DOGSTRY,-0.00021,-4.976,0.00401,3533211120.0,14310383.39081
EUREURI,0.0002,0.02,1.0,3338424.1,3337689.68734
EURIUSDT,0.0105,0.931,1.1387,2573639.5,2922544.97816
DOGSBRL,0.0,0.0,0.0,0.0,0.0
DOGSUSDC,-6.1e-06,-5.495,0.0001049,4130409766.0,439900.2878317
RAREBRL,0.0,0.0,0.0,0.0,0.0
RAREUSDC,0.0041,7.361,0.0598,39460153.1,2491445.19061
SLFBTC,3e-08,1.245,2.44e-06,436800.9,1.05486501
SLFTRY,0.12,1.55,7.86,1708611.3,13369845.059
SLFUSDC,0.0038,1.88,0.2059,658131.2,134087.75581
SLFUSDT,0.0027,1.329,0.2059,11347074.5,2314436.38571
AAVEUSDC,-0.32,-0.236,135.03,26116.829,3505448.27459
SUNTRY,0.0025,0.389,0.6455,2868848.0,1862607.49
STMXTRY,0.0,0.0,0.0,0.0,0.0
POLBNB,-4.6e-06,-1.471,0.0003081,64305.7,19.90775314
POLBRL,-0.009,-0.843,1.058,216441.4,230298.6141
POLBTC,-2e-08,-0.93,2.13e-06,366643.4,0.78555834
POLETH,7e-07,0.621,0.0001135,269527.5,30.66951196
POLEUR,-0.0024,-1.499,0.1577,283530.3,44946.81355
POLFDUSD,-0.0013,-0.716,0.1802,1313456.4,236910.62791
POLJPY,-0.23,-0.887,25.69,63591.3,1640961.851
POLTRY,-0.06,-0.868,6.85,459685.1,3157610.195
POLUSDC,-0.0021,-1.157,0.1794,8093296.0,1456970.25886
POLUSDT,-0.002,-1.103,0.1794,34915324.0,6294571.55258
NEIROUSDT,-6.81e-06,-4.093,0.00015959,39520621231.0,6334946.09644108
TURBOUSDT,-2.2e-05,-1.223,0.001777,1734719324.0,3044924.348492
1MBABYDOGEUSDT,3.55e-05,3.133,0.0011686,1633682014.0,1891805.9075665
CATIUSDT,-0.0018,-2.365,0.0743,22450123.1,1672242.3656
CATIBNB,0.0,0.0,0.0,0.0,0.0
CATIFDUSD,-0.0014,-1.847,0.0744,25871.7,1957.92057
CATITRY,-0.07,-2.405,2.84,4381780.1,12443695.186
1MBABYDOGEFDUSD,4.24e-05,3.741,0.0011757,194957052.0,226523.0628506
1MBABYDOGETRY,0.00144,3.337,0.04459,443183492.0,19805155.47124
CATIBRL,0.0,0.0,0.0,0.0,0.0
BTCEURI,-228.75,-0.307,74293.54,16.81112,1243494.6900291
NEIROFDUSD,-6.96e-06,-4.174,0.00015979,2835313401.0,459212.42468274
NEIROTRY,-0.00026,-4.101,0.00608,7417118601.0,45076987.48609
HMSTRUSDT,-6.3e-05,-2.529,0.002428,885168310.0,2148508.475189
HMSTRBNB,0.0,0.0,0.0,0.0,0.0
HMSTRFDUSD,-5.6e-05,-2.244,0.002439,10025232.0,24211.916988
HMSTRTRY,-0.0021,-2.215,0.0927,99766535.0,9228930.7966
EIGENBTC,3.2e-07,3.49,9.49e-06,79413.73,0.74096063
EIGENUSDT,0.026,3.342,0.804,7974298.87,6248818.92107
EIGENFDUSD,0.025,3.209,0.804,291640.81,228963.24051
EIGENTRY,1.02,3.441,30.66,1290982.19,38639393.5877
NEIROBRL,0.0,0.0,0.0,0.0,0.0
NEIROEUR,0.0,0.0,0.0,0.0,0.0
BNSOLSOL,-0.0002,-0.019,1.0458,8896.148,9305.5791209
SCRUSDT,-0.007,-3.017,0.225,15946926.4,3632063.9504
SUIBRL,-0.14,-1.114,12.43,87286.4,1076011.897
TURBOTRY,-0.0005,-0.729,0.0681,122620838.0,8182304.7247
BNSOLUSDT,4.8,3.577,139.0,13502.302,1792155.8301
LUMIAUSDT,0.002,0.727,0.277,3299049.22,905614.3831
SCRBTC,-7e-08,-2.545,2.68e-06,324107.5,0.88321183
SCRFDUSD,-0.005,-2.165,0.226,1079440.3,246770.5914
SCRTRY,-0.13,-1.486,8.62,672613.4,5834742.204
KAIAUSDT,-0.0006,-0.595,0.1002,17460194.9,1735963.45747
COWUSDT,0.0119,4.417,0.2813,29917994.6,8280682.13292
CETUSUSDT,-0.0014,-1.436,0.0961,26599579.0,2525662.60265
PNUTUSDT,-0.0001,-0.08,0.1245,107582935.6,13185648.85494
ACTUSDT,-0.0008,-1.338,0.059,170129835.4,10125176.42071
ACTTRY,-0.04,-1.747,2.25,40628255.6,92356371.811
COWTRY,0.45,4.373,10.74,2705115.2,28672863.738
CETUSTRY,-0.03,-0.809,3.68,1229492.0,4440167.325
TROYTRY,-0.0029,-54.717,0.0024,32925494441.0,179557322.4199
PNUTTRY,0.0,0.0,4.75,26480845.2,124072379.688
ACTFDUSD,-0.0009,-1.5,0.0591,775249.9,46256.03839
ACTUSDC,-0.001,-1.664,0.0591,11681596.2,697932.04625
NEIROUSDC,-7.23e-06,-4.338,0.00015944,2225689862.0,356076.46271045
PNUTBTC,1e-08,0.68,1.48e-06,393738.2,0.57836074
PNUTFDUSD,0.0021,1.689,0.1264,862921.8,105375.67199
